8.64000e+005	1.18204610e+001	9.77072343e+000	1.23328953e+001	2.77055535e-005	2.06284740e-005	2.94748234e-005	3.52652421e+007	-4.83536969e+006	4.52903951e+007	-8.65873106e+000	-4.68142329e+001	8.80144391e-001	6.80291340e+007	3.61014693e+007	7.60110501e+007	3.41424420e+000	-3.25705864e+001	1.24104519e+001	9.19378888e+007	6.45669416e+007	9.87806257e+007	4.89700910e+000	-2.64691424e+001	1.27385470e+001	1.36589679e+008	1.14388306e+008	1.42140022e+008	5.13301997e+000	-2.04912809e+001	1.15390952e+001	
9.50400e+005	1.43372752e+001	1.16139125e+001	1.50181158e+001	3.05545429e-005	2.20167335e-005	3.26889953e-005	3.44263033e+007	-8.86407800e+006	4.52488986e+007	-1.07538566e+001	-4.64023273e+001	-1.84173894e+000	6.82974838e+007	3.32736204e+007	7.70534496e+007	2.79715168e+000	-3.28846128e+001	1.17175928e+001	9.23473623e+007	6.22705641e+007	9.98665619e+007	4.58130934e+000	-2.66864327e+001	1.23982449e+001	1.37027449e+008	1.12613097e+008	1.43131037e+008	5.00047336e+000	-2.06012471e+001	1.14009035e+001	
1.03680e+006	1.71003273e+001	1.35715412e+001	1.79825238e+001	3.34049661e-005	2.32774375e-005	3.59368483e-005	3.34083890e+007	-1.28466921e+007	4.49721593e+007	-1.27999107e+001	-4.57474108e+001	-4.56303569e+000	6.85124187e+007	3.04197489e+007	7.80355861e+007	2.17786748e+000	-3.31729218e+001	1.10155648e+001	9.27295000e+007	5.99557535e+007	1.00922937e+008	4.26425170e+000	-2.68958250e+001	1.20542709e+001	1.37453748e+008	1.10828461e+008	1.44110070e+008	4.86750627e+000	-2.07094904e+001	1.12617554e+001	
1.12320e+006	2.01096017e+001	1.56325662e+001	2.12288606e+001	3.62535989e-005	2.44101115e-005	3.92144708e-005	3.22161966e+007	-1.67622771e+007	4.44608150e+007	-1.47863204e+001	-4.48510919e+001	-7.27012751e+000	6.86737701e+007	2.75420867e+007	7.89566910e+007	1.55687558e+000	-3.34352880e+001	1.03049165e+001	9.30841886e+007	5.76231948e+007	1.01949437e+008	3.94592984e+000	-2.70972572e+001	1.17067266e+001	1.37868542e+008	1.09034547e+008	1.45077041e+008	4.73412966e+000	-2.08160020e+001	1.11216626e+001	
1.20960e+006	2.33648052e+001	1.77859144e+001	2.47595279e+001	3.90972330e-005	2.54145275e-005	4.25179094e-005	3.08553318e+007	-2.05900865e+007	4.37166863e+007	-1.67026357e+001	-4.37161226e+001	-9.94926393e+000	6.87814115e+007	2.46428842e+007	7.98160434e+007	9.34661317e-001	-3.36715059e+001	9.58620313e+000	9.34113230e+007	5.52735784e+007	1.02945759e+008	3.62643781e+000	-2.72906697e+001	1.13557147e+001	1.38271794e+008	1.07231506e+008	1.46031867e+008	4.60035448e+000	-2.09207729e+001	1.09806363e+001	
1.29600e+006	2.68653679e+001	2.00205032e+001	2.85765841e+001	4.19326850e-005	2.62907086e-005	4.58431791e-005	2.93322962e+007	-2.43096617e+007	4.27427856e+007	-1.85385764e+001	-4.23464236e+001	-1.25866145e+001	6.88352584e+007	2.17244088e+007	8.06129708e+007	3.11710981e-001	-3.38813905e+001	8.85998636e+000	9.37108061e+007	5.29075997e+007	1.03911608e+008	3.30586996e+000	-2.74760052e+001	1.10013387e+001	1.38663472e+008	1.05419488e+008	1.46974468e+008	4.46619176e+000	-2.10237944e+001	1.08386883e+001	
1.38240e+006	3.06104467e+001	2.23252634e+001	3.26817426e+001	4.47568053e-005	2.70389330e-005	4.91862734e-005	2.76544705e+007	-2.79009344e+007	4.15433218e+007	-2.02840822e+001	-4.07471078e+001	-1.51683257e+001	6.88352680e+007	1.87889431e+007	8.13468493e+007	-3.11488540e-001	-3.40647774e+001	8.12683367e+000	9.39825490e+007	5.05259589e+007	1.04846697e+008	2.98432102e+000	-2.76532088e+001	1.06437035e+001	1.39043542e+008	1.03598645e+008	1.47904766e+008	4.33165253e+000	-2.11250580e+001	1.06958302e+001	
1.46880e+006	3.45989280e+001	2.46891609e+001	3.70763698e+001	4.75664886e-005	2.76597380e-005	5.25431763e-005	2.58300935e+007	-3.13443299e+007	4.01236993e+007	-2.19293656e+001	-3.89244988e+001	-1.76805822e+001	6.87814400e+007	1.58387826e+007	8.20171044e+007	-9.34450148e-001	-3.42215227e+001	7.38731800e+000	9.42264712e+007	4.81293609e+007	1.05750749e+008	2.66188595e+000	-2.78222280e+001	1.02829144e+001	1.39411971e+008	1.01769128e+008	1.48822682e+008	4.19674785e+000	-2.12245554e+001	1.05520737e+001	
1.55520e+006	3.88294322e+001	2.71012192e+001	4.17614855e+001	5.03586834e-005	2.81539222e-005	5.59098737e-005	2.38682354e+007	-3.46208731e+007	3.84905125e+007	-2.34649678e+001	-3.68861459e+001	-2.01096733e+001	6.86738159e+007	1.28762348e+007	8.26232112e+007	-1.55668692e+000	-3.43515036e+001	6.64201725e+000	9.44425002e+007	4.57185151e+007	1.06623496e+008	2.33866002e+000	-2.79830127e+001	9.91907820e+000	1.39768729e+008	9.99310925e+007	1.49728139e+008	4.06148884e+000	-2.13222781e+001	1.04074306e+001	
1.64160e+006	4.33003188e+001	2.95505423e+001	4.67377629e+001	5.31304033e-005	2.85225476e-005	5.92823672e-005	2.17787676e+007	-3.77122943e+007	3.66515330e+007	-2.48818174e+001	-3.46408321e+001	-2.24420638e+001	6.85124794e+007	9.90361657e+006	8.31646951e+007	-2.17771246e+000	-3.44546179e+001	5.89151388e+000	9.46305716e+007	4.32941349e+007	1.07464681e+008	2.01473871e+000	-2.81355152e+001	9.55230219e+000	1.40113786e+008	9.80846902e+007	1.50621060e+008	3.92588661e+000	-2.14182181e+001	1.02619128e+001	
1.72800e+006	4.80096923e+001	3.20263373e+001	5.20055311e+001	5.58787378e-005	2.87669400e-005	6.26566873e-005	1.95723262e+007	-4.06011358e+007	3.46156917e+007	-2.61712916e+001	-3.21985768e+001	-2.46644703e+001	6.82975561e+007	6.92325292e+006	8.36411319e+007	-2.79704134e+000	-3.45307844e+001	5.13639442e+000	9.47906297e+007	4.08569379e+007	1.08274053e+008	1.69021772e+000	-2.82796903e+001	9.18269473e+000	1.40447113e+008	9.62300760e+007	1.51501372e+008	3.78995233e+000	-2.15123673e+001	1.01155322e+001	
1.81440e+006	5.29554098e+001	3.45179371e+001	5.75647780e+001	5.86008642e-005	2.88886883e-005	6.60289082e-005	1.72602709e+007	-4.32708593e+007	3.23930535e+007	-2.73252788e+001	-2.95706295e+001	-2.67639412e+001	6.80292135e+007	3.93747488e+006	8.40521481e+007	-3.41418939e+000	-3.45799430e+001	4.37724903e+000	9.49226268e+007	3.84076454e+007	1.09051372e+008	1.36519293e+000	-2.84154952e+001	8.81036497e+000	1.40768681e+008	9.43674049e+007	1.52369000e+008	3.65369718e+000	-2.16047179e+001	9.96830095e+000	
1.90080e+006	5.81350883e+001	3.70148235e+001	6.34151546e+001	6.12940589e-005	2.88896420e-005	6.93951631e-005	1.48546377e+007	-4.57059505e+007	2.99947848e+007	-2.83362439e+001	-2.67694552e+001	-2.87279410e+001	6.77076608e+007	9.48617736e+005	8.43974216e+007	-4.02867415e+000	-3.46020549e+001	3.61467102e+000	9.50265233e+007	3.59469825e+007	1.09796409e+008	1.03976037e+000	-2.85428895e+001	8.43542285e+000	1.41078463e+008	9.24968327e+007	1.53223870e+008	3.51713236e+000	-2.16952623e+001	9.82023102e+000	
1.98720e+006	6.35461146e+001	3.95066488e+001	6.95559810e+001	6.39557093e-005	2.87719078e-005	7.27516597e-005	1.23680863e+007	-4.78920244e+007	2.74331139e+007	-2.91972932e+001	-2.38087102e+001	-3.05444389e+001	6.73331491e+007	-2.04098072e+006	8.46766816e+007	-4.64001522e+000	-3.45971019e+001	2.84925645e+000	9.51022884e+007	3.34756774e+007	1.10508941e+008	7.14016191e-001	-2.86618355e+001	8.05797911e+000	1.41376433e+008	9.06185158e+007	1.54065912e+008	3.38026913e+000	-2.17839927e+001	9.67133459e+000	
2.07360e+006	6.91856546e+001	4.19832586e+001	7.59862536e+001	6.65833263e-005	2.85378431e-005	7.60946970e-005	9.81384191e+006	-4.98159255e+007	2.47212838e+007	-2.99022405e+001	-2.07032068e+001	-3.22019990e+001	6.69059705e+007	-5.02898208e+006	8.48897087e+007	-5.24773462e+000	-3.45650874e+001	2.08160357e+000	9.51498991e+007	3.09944617e+007	1.11188758e+008	3.88056644e-001	-2.87722977e+001	7.67814523e+000	1.41662565e+008	8.87326113e+007	1.54895054e+008	3.24311873e+000	-2.18709019e+001	9.52162389e+000	
2.16000e+006	7.50506652e+001	4.44347125e+001	8.27046534e+001	6.91745551e-005	2.81900489e-005	7.94206817e-005	7.20563155e+006	-5.14658270e+007	2.18734962e+007	-3.04456721e+001	-1.74688663e+001	-3.36898736e+001	6.64264586e+007	-8.01304912e+006	8.50363355e+007	-5.85135718e+000	-3.45060356e+001	1.31231244e+000	9.51693411e+007	2.85040697e+007	1.11835659e+008	6.19780517e-002	-2.88742433e+001	7.29603338e+000	1.41936836e+008	8.68392767e+007	1.55711226e+008	3.10569246e+000	-2.19559825e+001	9.37111120e+000	
2.24640e+006	8.11379060e+001	4.68513050e+001	8.97095563e+001	7.17271877e-005	2.77313596e-005	8.27261447e-005	4.55761414e+006	-5.28313230e+007	1.89048484e+007	-3.08230098e+001	-1.41226596e+001	-3.49980973e+001	6.58949876e+007	-1.09908477e+007	8.51164464e+007	-6.45041091e+000	-3.44199921e+001	5.41984403e-001	9.51606083e+007	2.60052386e+007	1.12449451e+008	-2.64123227e-001	-2.89676419e+001	6.91175644e+000	1.42199221e+008	8.49386703e+007	1.56514359e+008	2.96800162e+000	-2.20392274e+001	9.21980888e+000	
2.33280e+006	8.74439525e+001	4.92235854e+001	9.69990442e+001	7.42391732e-005	2.71648309e-005	8.60077587e-005	1.88430592e+006	-5.39035169e+007	1.58312616e+007	-3.10305718e+001	-1.06825353e+001	-3.61175809e+001	6.53119726e+007	-1.39600483e+007	8.51299779e+007	-7.04442735e+000	-3.43070234e+001	-2.28778331e-001	9.51237028e+007	2.34987081e+007	1.13029951e+008	-5.90150819e-001	-2.90524657e+001	6.52542789e+000	1.42449699e+008	8.30309512e+007	1.57304386e+008	2.83005756e+000	-2.21206296e+001	9.06772934e+000	
2.41920e+006	9.39652101e+001	5.15423758e+001	1.04570919e+002	7.67086286e-005	2.64937258e-005	8.92623543e-005	-7.99499590e+005	-5.46751021e+007	1.26694010e+007	-3.10656299e+001	-7.16733389e+000	-3.70402039e+001	6.46778690e+007	-1.69183284e+007	8.50769183e+007	-7.63294197e+000	-3.41672170e+001	-9.99373201e-001	9.50586351e+007	2.09852202e+007	1.13576989e+008	-9.16008367e-001	-2.91286893e+001	6.13716187e+000	1.42688248e+008	8.11162788e+007	1.58081241e+008	2.69187161e+000	-2.22001822e+001	8.91488507e+000	
2.50560e+006	1.00697929e+002	5.37987887e+001	1.12422714e+002	7.91338485e-005	2.57214978e-005	9.24869362e-005	-3.47881618e+006	-5.51404347e+007	9.43658845e+006	-3.09264610e+001	-3.59668860e+000	-3.77589041e+001	6.39931720e+007	-1.98633736e+007	8.49573084e+007	-8.21549449e+000	-3.40006815e+001	-1.76919774e+000	9.49654242e+007	1.84655189e+007	1.14090401e+008	-1.24159956e+000	-2.91962900e+001	5.74707306e+000	1.42914848e+008	7.91948132e+007	1.58844857e+008	2.55345516e+000	-2.22778786e+001	8.76128860e+000	
2.59200e+006	1.07638221e+002	5.59842426e+001	1.20551716e+002	8.15133133e-005	2.48517721e-005	9.56786986e-005	-6.13855392e+006	-5.52955976e+007	6.15070700e+006	-3.06123932e+001	9.08675812e-003	-3.82677632e+001	6.32584164e+007	-2.27928800e+007	8.47712405e+007	-8.79162927e+000	-3.38075462e+001	-2.53765004e+000	9.48440972e+007	1.59403502e+007	1.14570034e+008	-1.56682815e+000	-2.92552476e+001	5.35527671e+000	1.43129479e+008	7.72667150e+007	1.59595170e+008	2.41481960e+000	-2.23537123e+001	8.60695256e+000	
2.67840e+006	1.14782074e+002	5.80904757e+001	1.28954973e+002	8.38456969e-005	2.38883246e-005	9.88350399e-005	-8.76361161e+006	-5.51384534e+007	2.83009885e+006	-3.01238445e+001	3.62912323e+000	-3.85620864e+001	6.24741762e+007	-2.57045558e+007	8.45188593e+007	-9.36089567e+000	-3.35879613e+001	-3.30412925e+000	9.46946895e+007	1.34104616e+007	1.15015746e+008	-1.89159801e+000	-2.93055443e+001	4.96188856e+000	1.43332123e+008	7.53321456e+007	1.60332117e+008	2.27597634e+000	-2.24276767e+001	8.45188960e+000	
2.76480e+006	1.22125369e+002	6.01095582e+001	1.37629322e+002	8.61298722e-005	2.28350587e-005	1.01953576e-004	-1.13389724e+007	-5.46686872e+007	-5.06543679e+005	-2.94623523e+001	7.24213423e+000	-3.86384739e+001	6.16410643e+007	-2.85961229e+007	8.42003610e+007	-9.92284835e+000	-3.33420977e+001	-4.06803601e+000	9.45172450e+007	1.08766020e+007	1.15427406e+008	-2.21581311e+000	-2.93471650e+001	4.56702485e+000	1.43522762e+008	7.33912665e+007	1.61055636e+008	2.13693683e+000	-2.24997657e+001	8.29611246e+000	
2.85120e+006	1.29663900e+002	6.20339023e+001	1.46571400e+002	8.83649160e-005	2.16959807e-005	1.05032150e-004	-1.38498013e+007	-5.38878357e+007	-3.84029275e+006	-2.86305946e+001	1.08265641e+001	-3.84948843e+001	6.07597314e+007	-3.14653189e+007	8.38159939e+007	-1.04770477e+001	-3.30701468e+001	-4.82877292e+000	9.43118157e+007	8.33952172e+006	1.15804889e+008	-2.53937761e+000	-2.93800970e+001	4.17080224e+000	1.43701380e+008	7.14442402e+007	1.61765665e+008	1.99771250e+000	-2.25699732e+001	8.13963391e+000	
2.93760e+006	1.37393391e+002	6.38562698e+001	1.55777671e+002	9.05501114e-005	2.04751726e-005	1.08068846e-004	-1.62815446e+007	-5.27993041e+007	-7.15210475e+006	-2.76323994e+001	1.43607466e+001	-3.81306859e+001	5.98308662e+007	-3.43098990e+007	8.33660575e+007	-1.10230601e+001	-3.27723203e+001	-5.58574505e+000	9.40784620e+007	5.79997180e+006	1.16148085e+008	-2.86219584e+000	-2.94043305e+001	3.77333781e+000	1.43867962e+008	6.94912295e+007	1.62462145e+008	1.85831482e+000	-2.26382932e+001	7.98246682e+000	
3.02400e+006	1.45309509e+002	6.55697773e+001	1.65244442e+002	9.26849479e-005	1.91767648e-005	1.11061994e-004	-1.86200288e+007	-5.14083684e+007	-1.04229439e+007	-2.64727436e+001	1.78230709e+001	-3.75466973e+001	5.88551947e+007	-3.71276373e+007	8.28509027e+007	-1.15604583e+001	-3.24488503e+001	-6.33836035e+000	9.38172525e+007	3.25870416e+006	1.16456890e+008	-3.18417233e+000	-2.94198578e+001	3.37474903e+000	1.44022492e+008	6.75323977e+007	1.63145016e+008	1.71875528e+000	-2.27047198e+001	7.82462407e+000	
3.11040e+006	1.53407890e+002	6.71678994e+001	1.74967888e+002	9.47691212e-005	1.78049063e-005	1.14010175e-004	-2.08515596e+007	-4.97221631e+007	-1.36339087e+007	-2.51577397e+001	2.11921546e+001	-3.67452133e+001	5.78334792e+007	-3.99163291e+007	8.22709313e+007	-1.20888218e+001	-3.20999887e+001	-7.08603015e+000	9.35282640e+007	7.16471253e+005	1.16731212e+008	-3.50521187e+000	-2.94266741e+001	2.97515368e+000	1.44164958e+008	6.55679086e+007	1.63814221e+008	1.57904538e+000	-2.27692476e+001	7.66611862e+000	
3.19680e+006	1.61684151e+002	6.86444689e+001	1.84944072e+002	9.68025285e-005	1.63637355e-005	1.16912227e-004	-2.29630191e+007	-4.77496541e+007	-1.67663604e+007	-2.36946095e+001	2.44470195e+001	-3.57300168e+001	5.67665184e+007	-4.26737919e+007	8.16265959e+007	-1.26077371e+001	-3.17260075e+001	-7.82816957e+000	9.32115816e+007	-1.82597417e+006	1.16970971e+008	-3.82521951e+000	-2.94247770e+001	2.57466987e+000	1.44295347e+008	6.35979266e+007	1.64469702e+008	1.43919662e+000	-2.28318709e+001	7.50696350e+000	
3.28320e+006	1.70133908e+002	6.99936748e+001	1.95168966e+002	9.87852643e-005	1.48573503e-005	1.19767243e-004	-2.49419600e+007	-4.55015958e+007	-1.98020510e+007	-2.20916462e+001	2.75672689e+001	-3.45063749e+001	5.56551460e+007	-4.53978681e+007	8.09183996e+007	-1.31167981e+001	-3.13271982e+001	-8.56419805e+000	9.28672986e+007	-4.36787927e+006	1.17176093e+008	-4.14410059e+000	-2.94141668e+001	2.17341596e+000	1.44413648e+008	6.16226163e+007	1.65111406e+008	1.29922054e+000	-2.28925844e+001	7.34717177e+000	
3.36960e+006	1.78752793e+002	7.12100570e+001	2.05638478e+002	1.00717612e-004	1.32897778e-005	1.22574570e-004	-2.67766957e+007	-4.29904735e+007	-2.27232513e+007	-2.03581626e+001	3.05332642e+001	-3.30810193e+001	5.45002309e+007	-4.80864257e+007	8.01468951e+007	-1.36156062e+001	-3.09038718e+001	-9.29353975e+000	9.24955162e+007	-6.90849134e+006	1.17346518e+008	-4.46176080e+000	-2.93948463e+001	1.77151058e+000	1.44519849e+008	5.96421431e+007	1.65739276e+008	1.15912867e+000	-2.29513829e+001	7.18675655e+000	
3.45600e+006	1.87536473e+002	7.22884994e+001	2.16348466e+002	1.02600033e-004	1.16649456e-005	1.25333805e-004	-2.84563864e+007	-4.02304301e+007	-2.55128755e+007	-1.85044284e+001	3.33262970e+001	-3.14621097e+001	5.33026758e+007	-5.07373605e+007	7.93126849e+007	-1.41037709e+001	-3.04563585e+001	-1.00156240e+001	9.20963442e+007	-9.44705801e+006	1.17482195e+008	-4.77810615e+000	-2.93668208e+001	1.36907252e+000	1.44613942e+008	5.76566727e+007	1.66353260e+008	1.01893255e+000	-2.30082613e+001	7.02573102e+000	
3.54240e+006	1.96480659e+002	7.32242201e+001	2.27294769e+002	1.04433159e-004	9.98665377e-006	1.28044785e-004	-2.99711181e+007	-3.72371791e+007	-2.81546028e+007	-1.65415946e+001	3.59287539e+001	-2.96591818e+001	5.20634169e+007	-5.33485979e+007	7.84164206e+007	-1.45809101e+001	-2.99850073e+001	-1.07298858e+001	9.16699000e+007	-1.19828275e+007	1.17583082e+008	-5.09304305e+000	-2.93300984e+001	9.66220773e-001	1.44695918e+008	5.56663710e+007	1.66953305e+008	8.78643753e-001	-2.30632149e+001	6.86410840e+000	
3.62880e+006	2.05581126e+002	7.40127587e+001	2.38473217e+002	1.06217773e-004	8.25854786e-006	1.30707580e-004	-3.13119753e+007	-3.40279026e+007	-3.06329934e+007	-1.44816082e+001	3.83242726e+001	-2.76830784e+001	5.07834229e+007	-5.59180938e+007	7.74588021e+007	-1.50466501e+001	-2.94901859e+001	-1.14357662e+001	9.12163096e+007	-1.45150488e+007	1.17649149e+008	-5.40647831e+000	-2.92846893e+001	5.63074444e-001	1.44765770e+008	5.36714047e+007	1.67539361e+008	7.38273845e-001	-2.31162387e+001	6.70190198e+000	
3.71520e+006	2.14833720e+002	7.46499625e+001	2.49879659e+002	1.07954801e-004	6.48409486e-006	1.33322478e-004	-3.24711056e+007	-3.06211372e+007	-3.29335978e+007	-1.23371158e+001	4.04978859e+001	-2.55458663e+001	4.94636945e+007	-5.84438371e+007	7.64405775e+007	-1.55006262e+001	-2.89722805e+001	-1.21327126e+001	9.07357065e+007	-1.70429720e+007	1.17680376e+008	-5.71831918e+000	-2.92306069e+001	1.59752741e-001	1.44823490e+008	5.16719407e+007	1.68111377e+008	5.97834404e-001	-2.31673283e+001	6.53912508e+000	
3.80160e+006	2.24234375e+002	7.51319698e+001	2.61509976e+002	1.09645288e-004	4.66656071e-006	1.35889970e-004	-3.34417761e+007	-2.70366476e+007	-3.50430582e+007	-1.01213606e+001	4.24361507e+001	-2.32607385e+001	4.81052637e+007	-6.09238507e+007	7.53625423e+007	-1.59424828e+001	-2.84316952e+001	-1.28201797e+001	9.02282326e+007	-1.95658483e+007	1.17676753e+008	-6.02847336e+000	-2.91678665e+001	-2.43625063e-001	1.44869074e+008	4.96681462e+007	1.68669306e+008	4.57337018e-001	-2.32164792e+001	6.37579106e+000	
3.88800e+006	2.33779118e+002	7.54551914e+001	2.73360100e+002	1.11290386e-004	2.80899082e-006	1.38410735e-004	-3.42184194e+007	-2.32952901e+007	-3.69492018e+007	-7.84807097e+000	4.41272610e+001	-2.08419040e+001	4.67091925e+007	-6.33561930e+007	7.42255389e+007	-1.63718738e+001	-2.78688520e+001	-1.34976293e+001	8.96940375e+007	-2.20829305e+007	1.17638280e+008	-6.33684905e+000	-2.90964866e+001	-6.46939673e-001	1.44902516e+008	4.76601890e+007	1.69213098e+008	3.16793280e-001	-2.32636871e+001	6.21191337e+000	
3.97440e+006	2.43464082e+002	7.56162915e+001	2.85426029e+002	1.12891333e-004	9.14193572e-007	1.40885618e-004	-3.47966715e+007	-1.94188668e+007	-3.86411227e+007	-5.53134477e+000	4.55611430e+001	-1.83044667e+001	4.52765726e+007	-6.57389599e+007	7.30304558e+007	-1.67884628e+001	-2.72841903e+001	-1.41645310e+001	8.91332789e+007	-2.45934730e+007	1.17564967e+008	-6.64335496e+000	-2.90164876e+001	-1.05007180e+000	1.44923815e+008	4.56482372e+007	1.69742709e+008	1.76214793e-001	-2.33089479e+001	6.04750547e+000	
4.06080e+006	2.53285507e+002	7.56121658e+001	2.97703842e+002	1.14449436e-004	-1.01527304e-006	1.43315614e-004	-3.51733979e+007	-1.54299726e+007	-4.01092543e+007	-3.18553026e+000	4.67295298e+001	-1.56642953e+001	4.38085243e+007	-6.80702859e+007	7.17782268e+007	-1.71919234e+001	-2.66781665e+001	-1.48203626e+001	8.85461223e+007	-2.70967320e+007	1.17456836e+008	-6.94790036e+000	-2.89278930e+001	-1.45290219e+000	1.44932966e+008	4.36324590e+007	1.70258092e+008	3.56131609e-002	-2.33522577e+001	5.88258086e+000	
